fight_url,fight_title,fight_subtitle,round,time,time_format,referee
http://ufcstats.com/fight-details/b53031bf4bd0a330,UFC Fight Night: Imavov vs. Borralho,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/4080b4310d82b42d,UFC Fight Night: Imavov vs. Borralho,Light Heavyweight Bout,1,4:42,3 Rnd (5-5-5),Patricio Carlos
http://ufcstats.com/fight-details/23dbe713c4294c66,UFC Fight Night: Imavov vs. Borralho,Heavyweight Bout,1,2:03,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/5cd2dd6075fadcce,UFC Fight Night: Imavov vs. Borralho,Lightweight Bout,1,3:21,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/420211200a35c1d1,UFC Fight Night: Imavov vs. Borralho,Welterweight Bout,1,3:01,3 Rnd (5-5-5),Rich Mitchell
http://ufcstats.com/fight-details/b3253e2c2d111030,UFC Fight Night: Imavov vs. Borralho,Middleweight Bout,3,1:43,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/d56a59a4c79cf515,UFC Fight Night: Imavov vs. Borralho,Welterweight Bout,1,0:54,3 Rnd (5-5-5),Patricio Carlos
http://ufcstats.com/fight-details/a38010639e61885c,UFC Fight Night: Imavov vs. Borralho,Women's Strawweight Bout,2,1:58,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/2eecf0c36192e40c,UFC Fight Night: Walker vs. Zhang,Light Heavyweight Bout,2,2:37,5 Rnd (5-5-5-5-5),Marc Goddard
http://ufcstats.com/fight-details/58080e8989927500,UFC Fight Night: Walker vs. Zhang,Catch Weight Bout,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/5538d15c4eeac3b3,UFC Fight Night: Walker vs. Zhang,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/ce6bd165bef82bd7,UFC Fight Night: Walker vs. Zhang,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Vitor Ribeiro
http://ufcstats.com/fight-details/1452c20d964c0a63,UFC Fight Night: Walker vs. Zhang,Welterweight Bout,1,3:33,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/0b1460c666e66d39,UFC Fight Night: Walker vs. Zhang,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/1ab1ed99a4bc5494,UFC Fight Night: Walker vs. Zhang,Flyweight Bout,2,4:35,3 Rnd (5-5-5),Jim Perdios
http://ufcstats.com/fight-details/f55749e32ce5c6f3,UFC Fight Night: Walker vs. Zhang,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Vitor Ribeiro
http://ufcstats.com/fight-details/130e622d4d2aee3e,UFC Fight Night: Walker vs. Zhang,Middleweight Bout,1,0:43,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/f0b7caa90faf47e5,UFC Fight Night: Walker vs. Zhang,Featherweight Bout,1,0:37,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/2f6065fe0804d1d8,UFC Fight Night: Walker vs. Zhang,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Jim Perdios
http://ufcstats.com/fight-details/7fc5f1dc2df84ac7,UFC Fight Night: Walker vs. Zhang,Light Heavyweight Bout,1,2:45,3 Rnd (5-5-5),Vitor Ribeiro
http://ufcstats.com/fight-details/12cedec11b37ddc0,UFC 319: Du Plessis vs. Chimaev,UFC Middleweight Title Bout,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard
http://ufcstats.com/fight-details/9fa6a029f7f8241c,UFC 319: Du Plessis vs. Chimaev,Featherweight Bout,1,3:21,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/42585ce706c086de,UFC 319: Du Plessis vs. Chimaev,Welterweight Bout,1,4:59,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/9939d7073462e07e,UFC 319: Du Plessis vs. Chimaev,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/82338ba457fbe87f,UFC 319: Du Plessis vs. Chimaev,Flyweight Bout,2,4:39,3 Rnd (5-5-5),Robert Madrigal
http://ufcstats.com/fight-details/5efd13a12be06706,UFC 319: Du Plessis vs. Chimaev,Middleweight Bout,2,2:01,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/5b880d10b0ed7acc,UFC 319: Du Plessis vs. Chimaev,Middleweight Bout,1,3:03,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/a2eafd9e1d5031b1,UFC 319: Du Plessis vs. Chimaev,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Nick Cimmarusti
http://ufcstats.com/fight-details/1d8dc0fb5d47357f,UFC 319: Du Plessis vs. Chimaev,Lightweight Bout,1,4:58,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/bc63f1b2e52f603e,UFC 319: Du Plessis vs. Chimaev,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/88020d22cf905792,UFC 319: Du Plessis vs. Chimaev,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Robert Madrigal
http://ufcstats.com/fight-details/68c423c7119004f3,UFC 319: Du Plessis vs. Chimaev,Ultimate Fighter 33 Flyweight Tournament Title Bout,2,3:04,3 Rnd + OT (5-5-5-5),Nick Cimmarusti
http://ufcstats.com/fight-details/68fe62bac7fd8bb0,UFC Fight Night: Dolidze vs. Hernandez,Middleweight Bout,4,2:45,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/37d58369782cb86b,UFC Fight Night: Dolidze vs. Hernandez,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/646c79a7ecd12e5f,UFC Fight Night: Dolidze vs. Hernandez,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/98d6771af9b0ebe5,UFC Fight Night: Dolidze vs. Hernandez,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/ed5383b50ffcdded,UFC Fight Night: Dolidze vs. Hernandez,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/75a84211f50c53f5,UFC Fight Night: Dolidze vs. Hernandez,Middleweight Bout,1,3:53,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/3d6571790c21527c,UFC Fight Night: Dolidze vs. Hernandez,Light Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/ae7a8f19743e8154,UFC Fight Night: Dolidze vs. Hernandez,Bantamweight Bout,1,4:10,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/aef44145740741b3,UFC Fight Night: Dolidze vs. Hernandez,Women's Bantamweight Bout,1,2:24,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/7d923267c44dd93b,UFC Fight Night: Dolidze vs. Hernandez,Welterweight Bout,1,1:03,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/6ef50ed03b116b60,UFC Fight Night: Dolidze vs. Hernandez,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/857e8facd8ff7c36,UFC Fight Night: Dolidze vs. Hernandez,Light Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/282c8c6c1ed82bfb,UFC Fight Night: Taira vs. Park,Flyweight Bout,2,1:06,5 Rnd (5-5-5-5-5),Mark Smith
http://ufcstats.com/fight-details/426a69e343822ab3,UFC Fight Night: Taira vs. Park,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/878941394f9e3538,UFC Fight Night: Taira vs. Park,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/c62ed8a6002b5360,UFC Fight Night: Taira vs. Park,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/ac57250e3de89d5d,UFC Fight Night: Taira vs. Park,Welterweight Bout,2,4:39,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/111e66eb922449e4,UFC Fight Night: Taira vs. Park,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/eeeffa7f514e0c0e,UFC Fight Night: Taira vs. Park,Bantamweight Bout,1,1:02,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/45781930d64da456,UFC Fight Night: Taira vs. Park,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/b3c695728e177fd4,UFC Fight Night: Taira vs. Park,Middleweight Bout,2,1:31,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/07c2af68b6dbc4ec,UFC Fight Night: Taira vs. Park,Featherweight Bout,1,3:39,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/b47db03affb279c3,UFC Fight Night: Taira vs. Park,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/d98d6b2c13557a87,UFC Fight Night: Taira vs. Park,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/6b8be0ee3e569ad2,UFC Fight Night: Whittaker vs. De Ridder,Middleweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard
http://ufcstats.com/fight-details/d4d4ee045b0ca695,UFC Fight Night: Whittaker vs. De Ridder,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Daniel Movahedi
http://ufcstats.com/fight-details/582d66ce97309e29,UFC Fight Night: Whittaker vs. De Ridder,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Jim Perdios
http://ufcstats.com/fight-details/887c61da1a78a5e1,UFC Fight Night: Whittaker vs. De Ridder,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/77f960d82cda0b76,UFC Fight Night: Whittaker vs. De Ridder,Light Heavyweight Bout,1,4:18,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/e72c691b7c68b03a,UFC Fight Night: Whittaker vs. De Ridder,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Jim Perdios
http://ufcstats.com/fight-details/7c075e3383198e14,UFC Fight Night: Whittaker vs. De Ridder,Welterweight Bout,1,0:42,3 Rnd (5-5-5),Daniel Movahedi
http://ufcstats.com/fight-details/017a825c7820d12e,UFC Fight Night: Whittaker vs. De Ridder,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/3e6067763978d862,UFC Fight Night: Whittaker vs. De Ridder,Women's Strawweight Bout,2,2:59,3 Rnd (5-5-5),Daniel Movahedi
http://ufcstats.com/fight-details/f9dac7702609669f,UFC Fight Night: Whittaker vs. De Ridder,Light Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Jim Perdios
http://ufcstats.com/fight-details/23ddf51ce630028d,UFC Fight Night: Whittaker vs. De Ridder,Featherweight Bout,2,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/0a598768f5c8d540,UFC Fight Night: Whittaker vs. De Ridder,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Jim Perdios
http://ufcstats.com/fight-details/d7507e2741fd4d05,UFC 318: Holloway vs. Poirier 3,Lightweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog
http://ufcstats.com/fight-details/23c963be9de38205,UFC 318: Holloway vs. Poirier 3,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/5dde61734080ac4a,UFC 318: Holloway vs. Poirier 3,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/acc961fd5cf5c62e,UFC 318: Holloway vs. Poirier 3,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/a95b03e9b5a91e47,UFC 318: Holloway vs. Poirier 3,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/d2cb92fdf6a497e9,UFC 318: Holloway vs. Poirier 3,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Chris Hill
http://ufcstats.com/fight-details/8e1feda9141602f1,UFC 318: Holloway vs. Poirier 3,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Bassel Mahgoub
http://ufcstats.com/fight-details/df2ed8b509fbdbdc,UFC 318: Holloway vs. Poirier 3,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/72e477b41f44e358,UFC 318: Holloway vs. Poirier 3,Middleweight Bout,1,1:10,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/37bc72d5d211b189,UFC 318: Holloway vs. Poirier 3,Welterweight Bout,1,4:06,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/798652dbea086910,UFC 318: Holloway vs. Poirier 3,Light Heavyweight Bout,1,4:42,3 Rnd (5-5-5),Dan Miragliotta
http://ufcstats.com/fight-details/182ee320edb1b5ed,UFC 318: Holloway vs. Poirier 3,Heavyweight Bout,1,2:47,3 Rnd (5-5-5),Chris Hill
http://ufcstats.com/fight-details/74099d470e8d2765,UFC 318: Holloway vs. Poirier 3,Middleweight Bout,1,3:35,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/a602c68147b752b2,UFC 318: Holloway vs. Poirier 3,Women's Flyweight Bout,3,1:30,3 Rnd (5-5-5),Bassel Mahgoub
http://ufcstats.com/fight-details/0adfc21045c02555,UFC Fight Night: Lewis vs. Teixeira,Heavyweight Bout,1,0:35,5 Rnd (5-5-5-5-5),Jason Herzog
http://ufcstats.com/fight-details/2a03bc4c491b4c9a,UFC Fight Night: Lewis vs. Teixeira,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/f368475c366c6d85,UFC Fight Night: Lewis vs. Teixeira,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/4e5d4a36eaaa3a78,UFC Fight Night: Lewis vs. Teixeira,Featherweight Bout,3,0:27,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/4b75d3b7738cb278,UFC Fight Night: Lewis vs. Teixeira,Heavyweight Bout,1,4:16,3 Rnd (5-5-5),Jimmy Neely
http://ufcstats.com/fight-details/b19bf99c7eb796bc,UFC Fight Night: Lewis vs. Teixeira,Light Heavyweight Bout,2,4:25,3 Rnd (5-5-5),Eric McMahon
http://ufcstats.com/fight-details/236f811290163dca,UFC Fight Night: Lewis vs. Teixeira,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Justin Brown
http://ufcstats.com/fight-details/d5e3be7a07c48b08,UFC Fight Night: Lewis vs. Teixeira,Welterweight Bout,1,1:09,3 Rnd (5-5-5),Jimmy Neely
http://ufcstats.com/fight-details/46bc1338a50cbeac,UFC Fight Night: Lewis vs. Teixeira,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/5c650ae2193ab1bc,UFC Fight Night: Lewis vs. Teixeira,Heavyweight Bout,1,0:54,3 Rnd (5-5-5),Eric McMahon
http://ufcstats.com/fight-details/7f33fbdc35afd721,UFC Fight Night: Lewis vs. Teixeira,Lightweight Bout,2,4:08,3 Rnd (5-5-5),Justin Brown
http://ufcstats.com/fight-details/120d66cb0da0f3c3,UFC Fight Night: Lewis vs. Teixeira,Women's Strawweight Bout,3,2:36,3 Rnd (5-5-5),Jimmy Neely
http://ufcstats.com/fight-details/7a64d63e12618ba7,UFC 317: Topuria vs. Oliveira,UFC Lightweight Title Bout,1,2:27,5 Rnd (5-5-5-5-5),Marc Goddard
http://ufcstats.com/fight-details/8308464729ea7c40,UFC 317: Topuria vs. Oliveira,UFC Flyweight Title Bout,3,1:55,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/f722b96ae6862843,UFC 317: Topuria vs. Oliveira,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/1ea9ad3b6e1cba79,UFC 317: Topuria vs. Oliveira,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/f6a3c78f15ff26c7,UFC 317: Topuria vs. Oliveira,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/958522de54ccc536,UFC 317: Topuria vs. Oliveira,Middleweight Bout,1,4:21,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/2f523b757f7f33a2,UFC 317: Topuria vs. Oliveira,Featherweight Bout,1,0:26,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/815ff62ca8e217be,UFC 317: Topuria vs. Oliveira,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/d7be78c400e7e0f9,UFC 317: Topuria vs. Oliveira,Lightweight Bout,1,0:55,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/9bff9fe298e63357,UFC 317: Topuria vs. Oliveira,Welterweight Bout,2,4:03,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/043172689e415438,UFC 317: Topuria vs. Oliveira,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/03bc32bdb5a33496,UFC Fight Night: Hill vs. Rountree Jr.,Light Heavyweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/a1afc16e21d1a807,UFC Fight Night: Hill vs. Rountree Jr.,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/8e5744c664fec3e9,UFC Fight Night: Hill vs. Rountree Jr.,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/36ec204f47e4d613,UFC Fight Night: Hill vs. Rountree Jr.,Catch Weight Bout,1,4:35,3 Rnd (5-5-5),Rich Mitchell
http://ufcstats.com/fight-details/7513a00037094075,UFC Fight Night: Hill vs. Rountree Jr.,Lightweight Bout,2,4:17,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/19764211af05674c,UFC Fight Night: Hill vs. Rountree Jr.,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/e512b80bbaea36c2,UFC Fight Night: Hill vs. Rountree Jr.,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/5fcf18bcd2a020f1,UFC Fight Night: Hill vs. Rountree Jr.,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/fff3218758c513b8,UFC Fight Night: Hill vs. Rountree Jr.,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Rich Mitchell
http://ufcstats.com/fight-details/2bfc0212f2cae65b,UFC Fight Night: Hill vs. Rountree Jr.,Women's Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki
http://ufcstats.com/fight-details/8c140756bf43dcc2,UFC Fight Night: Hill vs. Rountree Jr.,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Rich Mitchell
http://ufcstats.com/fight-details/a12d3a6c8aaf87ca,UFC Fight Night: Hill vs. Rountree Jr.,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Marc Goddard
http://ufcstats.com/fight-details/d75b3d3c2b209b75,UFC Fight Night: Usman vs. Buckley,Welterweight Bout,5,5:00,5 Rnd (5-5-5-5-5),Mike Beltran
http://ufcstats.com/fight-details/79dfbbdd14fbbd11,UFC Fight Night: Usman vs. Buckley,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/e5bd7e6e2a50a843,UFC Fight Night: Usman vs. Buckley,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Kevin MacDonald
http://ufcstats.com/fight-details/1714950933f88ab9,UFC Fight Night: Usman vs. Buckley,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/08c04f18b0f58d71,UFC Fight Night: Usman vs. Buckley,Middleweight Bout,3,0:36,3 Rnd (5-5-5),Brent McKeehan
http://ufcstats.com/fight-details/ec2034b134ae71cd,UFC Fight Night: Usman vs. Buckley,Light Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/13e2ff8b3a122094,UFC Fight Night: Usman vs. Buckley,Light Heavyweight Bout,1,4:59,3 Rnd (5-5-5),Kevin MacDonald
http://ufcstats.com/fight-details/e861e9cc0118c670,UFC Fight Night: Usman vs. Buckley,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/f6454f2e508626ec,UFC Fight Night: Usman vs. Buckley,Bantamweight Bout,1,2:37,3 Rnd (5-5-5),Brent McKeehan
http://ufcstats.com/fight-details/b39b8ff0d7de211a,UFC Fight Night: Usman vs. Buckley,Flyweight Bout,2,0:11,3 Rnd (5-5-5),Kevin MacDonald
http://ufcstats.com/fight-details/59c4fdb3c0673066,UFC Fight Night: Usman vs. Buckley,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Blake Grice
http://ufcstats.com/fight-details/2ae7404681deb3b3,UFC Fight Night: Usman vs. Buckley,Welterweight Bout,3,4:03,3 Rnd (5-5-5),Brent McKeehan
http://ufcstats.com/fight-details/ab325ea526824723,UFC Fight Night: Usman vs. Buckley,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Nate Mann
http://ufcstats.com/fight-details/e61d83e4e1f9c4d7,UFC 316: Dvalishvili vs. O'Malley 2,UFC Bantamweight Title Bout,3,4:42,5 Rnd (5-5-5-5-5),Jason Herzog
http://ufcstats.com/fight-details/81b84b34f0357fa5,UFC 316: Dvalishvili vs. O'Malley 2,UFC Women's Bantamweight Title Bout,2,4:55,5 Rnd (5-5-5-5-5),Vitor Ribeiro
http://ufcstats.com/fight-details/e28e829800466aca,UFC 316: Dvalishvili vs. O'Malley 2,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/df5dac45fc585fb0,UFC 316: Dvalishvili vs. O'Malley 2,Bantamweight Bout,3,5:00,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/2129acab2280bd29,UFC 316: Dvalishvili vs. O'Malley 2,Welterweight Bout,2,1:03,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/b6a87389bdc36a00,UFC 316: Dvalishvili vs. O'Malley 2,Flyweight Bout,3,4:01,3 Rnd (5-5-5),Vitor Ribeiro
http://ufcstats.com/fight-details/01100a90b584215d,UFC 316: Dvalishvili vs. O'Malley 2,Light Heavyweight Bout,1,3:25,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/ac977a0389682124,UFC 316: Dvalishvili vs. O'Malley 2,Heavyweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/f0488a4486a64af0,UFC 316: Dvalishvili vs. O'Malley 2,Welterweight Bout,3,5:00,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/d078e9046aa86307,UFC 316: Dvalishvili vs. O'Malley 2,Women's Flyweight Bout,3,5:00,3 Rnd (5-5-5),Gasper Oliver
http://ufcstats.com/fight-details/9f4a0de31375ba04,UFC 316: Dvalishvili vs. O'Malley 2,Featherweight Bout,1,0:28,3 Rnd (5-5-5),Keith Peterson
http://ufcstats.com/fight-details/2e4064e0e6d4d92e,UFC 316: Dvalishvili vs. O'Malley 2,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Gasper Oliver
http://ufcstats.com/fight-details/0e8599eca8ccfa32,UFC 316: Dvalishvili vs. O'Malley 2,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/212527d462690304,UFC Fight Night: Blanchfield vs. Barber,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/305d8c85b35a7d4e,UFC Fight Night: Blanchfield vs. Barber,Welterweight Bout,1,3:16,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/7aaa810540132a4b,UFC Fight Night: Blanchfield vs. Barber,Light Heavyweight Bout,1,1:50,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/106918bfbe24335d,UFC Fight Night: Blanchfield vs. Barber,Women's Featherweight Bout,3,5:00,3 Rnd (5-5-5),Mark Smith
http://ufcstats.com/fight-details/ad68450307a21ab1,UFC Fight Night: Blanchfield vs. Barber,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/baa2ee0bf7f97079,UFC Fight Night: Blanchfield vs. Barber,Flyweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/2521fed000747f47,UFC Fight Night: Blanchfield vs. Barber,Lightweight Bout,1,1:39,3 Rnd (5-5-5),Mike Beltran
http://ufcstats.com/fight-details/ae89ba793121fe0c,UFC Fight Night: Blanchfield vs. Barber,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/73240bea13ed5e71,UFC Fight Night: Blanchfield vs. Barber,Women's Strawweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/a81ad236a2f221f2,UFC Fight Night: Burns vs. Morales,Welterweight Bout,1,3:39,5 Rnd (5-5-5-5-5),Herb Dean
http://ufcstats.com/fight-details/dcb27eef6441268c,UFC Fight Night: Burns vs. Morales,Lightweight Bout,3,5:00,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/b3044bf646306e7f,UFC Fight Night: Burns vs. Morales,Middleweight Bout,3,5:00,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/fe2acfdaaaec3dba,UFC Fight Night: Burns vs. Morales,Featherweight Bout,3,5:00,3 Rnd (5-5-5),Herb Dean
http://ufcstats.com/fight-details/a9a6cca4bbf7a5db,UFC Fight Night: Burns vs. Morales,Lightweight Bout,2,3:43,3 Rnd (5-5-5),Jason Herzog
http://ufcstats.com/fight-details/8ba31cf0b3164b72,UFC Fight Night: Burns vs. Morales,Lightweight Bout,1,3:37,3 Rnd (5-5-5),Kerry Hatley
http://ufcstats.com/fight-details/d6e2bc6e6c0cc4fe,UFC Fight Night: Burns vs. Morales,Featherweight Bout,1,2:54,3 Rnd (5-5-5),Chris Tognoni
http://ufcstats.com/fight-details/f75fe8b384b0db11,UFC Fight Night: Burns vs. Morales,Women's Bantamweight Bout,2,4:59,3 Rnd (5-5-5),Herb Dean
